,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
4021,1076619842319674867,https://www.airbnb.com/rooms/1076619842319674867,20240917031409,2024-09-17,city scrape,Single room with private bathroom,"If you are a tourist in Bologna for a few days, the Casa d'Accoglienza is available to offer even short overnight stays with the option of self-managed kitchen.<br /><br />The proximity to the city's historic center and the pleasant setting of the characteristic ""Cirenaica"" neighborhood make the residence a great place to stay.",,https://a0.muscache.com/pictures/miso/Hosting-1076619842319674867/original/41bc9348-91c2-4d0c-b908-e2dad647513c.jpeg,558507756,https://www.airbnb.com/users/show/558507756,Danila,2024-01-25,,,,,100%,f,https://a0.muscache.com/im/pictures/user/User-558507756/original/6ecf953f-f13d-4f80-86de-b7511b5c63bb.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-558507756/original/6ecf953f-f13d-4f80-86de-b7511b5c63bb.png?aki_policy=profile_x_medium,,4,4,"['email', 'phone']",t,t,,San Donato - San Vitale,,44.4962627,11.3681082,Room in hotel,Private room,1,1.0,1 bath,1.0,1.0,"[""Bed linens"", ""Paid parking on premises"", ""Fire extinguisher"", ""Clothing storage: closet"", ""Hangers"", ""Exterior security cameras on property"", ""Heating"", ""Wifi"", ""Hot water"", ""First aid kit"", ""Shared backyard"", ""Self check-in"", ""Ceiling fan"", ""Smoke alarm"", ""Bidet"", ""Lockbox"", ""TV"", ""Elevator"", ""Kitchen"", ""Carbon monoxide alarm""]",$76.00,1,365,1,2,999,999,1.3,999.0,,t,7,20,49,56,2024-09-17,0,0,0,,,,,,,,,,,t,4,0,4,0,
4022,1076625581346948638,https://www.airbnb.com/rooms/1076625581346948638,20240917031409,2024-09-17,city scrape,Triple room with private bathroom,"If you are a tourist in Bologna for a few days, the Casa d'Accoglienza is available to offer even short overnight stays with the option of self-managed kitchen.<br /><br />The proximity to the city's historic center and the pleasant setting of the characteristic ""Cirenaica"" neighborhood make the residence a great place to stay.",,https://a0.muscache.com/pictures/miso/Hosting-1076625581346948638/original/cc3b5612-c769-481a-8fa6-5b8ba666d397.jpeg,558507756,https://www.airbnb.com/users/show/558507756,Danila,2024-01-25,,,,,100%,f,https://a0.muscache.com/im/pictures/user/User-558507756/original/6ecf953f-f13d-4f80-86de-b7511b5c63bb.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-558507756/original/6ecf953f-f13d-4f80-86de-b7511b5c63bb.png?aki_policy=profile_x_medium,,4,4,"['email', 'phone']",t,t,,San Donato - San Vitale,,44.4962627,11.3681082,Room in hotel,Private room,3,1.0,1 bath,1.0,0.0,"[""Bed linens"", ""Paid parking on premises"", ""Fire extinguisher"", ""Clothing storage: closet"", ""Hangers"", ""Exterior security cameras on property"", ""Heating"", ""Extra pillows and blankets"", ""Wifi"", ""Hot water"", ""First aid kit"", ""Shared backyard"", ""Self check-in"", ""Ceiling fan"", ""Smoke alarm"", ""Bidet"", ""Lockbox"", ""TV"", ""Elevator"", ""Kitchen"", ""Carbon monoxide alarm""]",$126.00,1,365,1,2,999,999,1.3,999.0,,t,20,43,71,78,2024-09-17,0,0,0,,,,,,,,,,,t,4,0,4,0,
4023,1076633302527640957,https://www.airbnb.com/rooms/1076633302527640957,20240917031409,2024-09-17,city scrape,Quadruple room with private bathroom,"If you are a tourist in Bologna for a few days, the Casa d'Accoglienza is available to offer even short overnight stays with the option of self-managed kitchen.<br /><br />The proximity to the city's historic center and the pleasant setting of the characteristic ""Cirenaica"" neighborhood make the residence a great place to stay.",,https://a0.muscache.com/pictures/miso/Hosting-1076633302527640957/original/cce7bb7f-b85c-49b2-82e6-6f5bfaf3bd02.jpeg,558507756,https://www.airbnb.com/users/show/558507756,Danila,2024-01-25,,,,,100%,f,https://a0.muscache.com/im/pictures/user/User-558507756/original/6ecf953f-f13d-4f80-86de-b7511b5c63bb.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-558507756/original/6ecf953f-f13d-4f80-86de-b7511b5c63bb.png?aki_policy=profile_x_medium,,4,4,"['email', 'phone']",t,t,,San Donato - San Vitale,,44.4962627,11.3681082,Room in hotel,Private room,4,1.0,1 bath,1.0,0.0,"[""Bed linens"", ""Paid parking on premises"", ""Fire extinguisher"", ""Clothing storage: closet"", ""Hangers"", ""Exterior security cameras on property"", ""Heating"", ""Extra pillows and blankets"", ""Wifi"", ""Hot water"", ""First aid kit"", ""Shared backyard"", ""Self check-in"", ""Ceiling fan"", ""Smoke alarm"", ""Bidet"", ""Lockbox"", ""TV"", ""Elevator"", ""Kitchen"", ""Carbon monoxide alarm""]",$143.00,1,365,1,2,999,999,1.3,999.0,,t,9,27,57,64,2024-09-17,1,1,0,2024-03-23,2024-03-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,4,0,4,0,0.17
4026,1077298772726300807,https://www.airbnb.com/rooms/1077298772726300807,20240917031409,2024-09-17,city scrape,Twin room with private bathroom,"If you are a tourist in Bologna for a few days, the Casa d'Accoglienza is available to offer even short overnight stays with the option of self-managed kitchen.<br /><br />The proximity to the city's historic center and the pleasant setting of the characteristic ""Cirenaica"" neighborhood make the residence a great place to stay.",,https://a0.muscache.com/pictures/miso/Hosting-1077298772726300807/original/a88784f4-6718-4e2c-a092-cde73c529149.jpeg,558507756,https://www.airbnb.com/users/show/558507756,Danila,2024-01-25,,,,,100%,f,https://a0.muscache.com/im/pictures/user/User-558507756/original/6ecf953f-f13d-4f80-86de-b7511b5c63bb.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-558507756/original/6ecf953f-f13d-4f80-86de-b7511b5c63bb.png?aki_policy=profile_x_medium,,4,4,"['email', 'phone']",t,t,,San Donato - San Vitale,,44.4962627,11.3681082,Room in hotel,Private room,2,1.0,1 bath,1.0,0.0,"[""Bed linens"", ""Paid parking on premises"", ""Fire extinguisher"", ""Clothing storage: closet"", ""Hangers"", ""Exterior security cameras on property"", ""Heating"", ""Extra pillows and blankets"", ""Wifi"", ""Hot water"", ""First aid kit"", ""Shared backyard"", ""Self check-in"", ""Ceiling fan"", ""Smoke alarm"", ""Bidet"", ""Lockbox"", ""TV"", ""Elevator"", ""Kitchen"", ""Carbon monoxide alarm""]",$106.00,1,15,1,2,999,999,1.3,999.0,,t,22,48,78,85,2024-09-17,0,0,0,,,,,,,,,,,t,4,0,4,0,
4032,1078162325769336035,https://www.airbnb.com/rooms/1078162325769336035,20240917031409,2024-09-17,city scrape,Tata Homes Standard Double Room @113,"Hello beautiful people! You will get a private standard double room with shared bathroom and room has a window, table, matrimonial bed & wardrobe. 2 full bathrooms and one spacious kitchen is shared with other six rooms. This room is in ground floor. And the house is in city centre in Via Santo Stefano which is famous street of bologna with lot of shopping’s and local food restaurants in walkable distance. <br /><br />Looking forward to host you! <br />Thank you❣️",,https://a0.muscache.com/pictures/546f8f8a-fe3f-4243-8da3-ecddfca2df95.jpg,535208131,https://www.airbnb.com/users/show/535208131,Geethika,2023-09-02,"Bologna, Italy",,within an hour,100%,41%,f,https://a0.muscache.com/im/pictures/user/User-535208131/original/b508dac4-5a50-4d89-9dfc-4b0bdd4b7855.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-535208131/original/b508dac4-5a50-4d89-9dfc-4b0bdd4b7855.jpeg?aki_policy=profile_x_medium,,17,18,"['email', 'phone']",t,t,,Santo Stefano,,44.48777,11.35148,Private room in bed and breakfast,Private room,2,2.0,2 baths,1.0,1.0,"[""Bed linens"", ""Dining table"", ""Fire extinguisher"", ""Hangers"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Exterior security cameras on property"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Lock on bedroom door"", ""Toaster"", ""Hot water"", ""Luggage dropoff allowed"", ""Room-darkening shades"", ""Dishes and silverware"", ""First aid kit"", ""Cooking basics"", ""Freezer"", ""Dedicated workspace"", ""Single oven"", ""Backyard"", ""TV with Amazon Prime Video, Netflix"", ""Host greets you"", ""Garden view"", ""Washer"", ""Single level home"", ""Shower gel"", ""Cleaning available during stay"", ""Long term stays allowed"", ""Bidet"", ""Microwave"", ""Hair dryer"", ""Clothing storage"", ""Kitchen"", ""Coffee maker""]",$70.00,1,365,1,1,365,365,1.0,365.0,,t,13,41,71,251,2024-09-17,39,39,4,2024-02-01,2024-09-01,4.46,4.67,4.31,4.79,4.74,4.9,4.41,,f,17,2,15,0,5.09
4033,1078167800242117581,https://www.airbnb.com/rooms/1078167800242117581,20240917031409,2024-09-17,city scrape,Tata Homes Standard Double Room @112,"Hello beautiful people! You will get a private standard double room with shared bathroom and room has a window, table, matrimonial bed & wardrobe. 2 full bathrooms and one spacious kitchen is shared with other six rooms. This room is in ground floor. And the house is in city centre in Via Santo Stefano which is famous street of bologna with lot of shopping’s and local food restaurants in walkable distance. <br /><br />Looking forward to host you! <br />Thank you❣️",,https://a0.muscache.com/pictures/a1c8122d-8b2e-4a1a-a295-0a62cb9faa80.jpg,535208131,https://www.airbnb.com/users/show/535208131,Geethika,2023-09-02,"Bologna, Italy",,within an hour,100%,41%,f,https://a0.muscache.com/im/pictures/user/User-535208131/original/b508dac4-5a50-4d89-9dfc-4b0bdd4b7855.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-535208131/original/b508dac4-5a50-4d89-9dfc-4b0bdd4b7855.jpeg?aki_policy=profile_x_medium,,17,18,"['email', 'phone']",t,t,,Santo Stefano,,44.48866,11.35159,Private room in bed and breakfast,Private room,2,2.0,2 baths,1.0,1.0,"[""Bed linens"", ""Dining table"", ""Fire extinguisher"", ""Clothing storage: closet"", ""Hangers"", ""Paid washer \u2013 In unit"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Exterior security cameras on property"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Lock on bedroom door"", ""Toaster"", ""Drying rack for clothing"", ""Luggage dropoff allowed"", ""Room-darkening shades"", ""Dishes and silverware"", ""First aid kit"", ""Cooking basics"", ""TV with Netflix, Amazon Prime Video"", ""Dedicated workspace"", ""Single oven"", ""Portable fans"", ""Host greets you"", ""Single level home"", ""Shower gel"", ""Cleaning available during stay"", ""Long term stays allowed"", ""Microwave"", ""Babysitter recommendations"", ""Central heating"", ""Elevator"", ""Hair dryer"", ""Kitchen""]",$69.00,1,365,1,1,365,365,1.0,365.0,,t,19,49,79,259,2024-09-17,18,18,1,2024-02-23,2024-08-24,4.39,4.61,4.33,4.61,4.67,4.67,4.33,IT04139081204,f,17,2,15,0,2.6
4034,1078170514530100816,https://www.airbnb.com/rooms/1078170514530100816,20240917031409,2024-09-17,city scrape,Tata Homes Double Room @111,"Hello beautiful people, this is private double room with sharing bathroom, has a Matrimonial bed, study table. This room has access to the little garden we have at the backyard. You will be sharing common spaces (2 full bathrooms and kitchen) with other six rooms. This room is in ground floor. And the house is in city centre in Via Santo Stefano which is famous street of bologna with lot of shopping’s and local food restaurants in walkable distance. <br /><br />Looking forward to host you! <br />Thank you❣️",,https://a0.muscache.com/pictures/2f5afc49-6186-4073-a9d3-f4b52cfb651b.jpg,535208131,https://www.airbnb.com/users/show/535208131,Geethika,2023-09-02,"Bologna, Italy",,within an hour,100%,41%,f,https://a0.muscache.com/im/pictures/user/User-535208131/original/b508dac4-5a50-4d89-9dfc-4b0bdd4b7855.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-535208131/original/b508dac4-5a50-4d89-9dfc-4b0bdd4b7855.jpeg?aki_policy=profile_x_medium,,17,18,"['email', 'phone']",t,t,,Santo Stefano,,44.48989,11.35065,Private room in bed and breakfast,Private room,2,2.0,2 baths,1.0,1.0,"[""Bed linens"", ""Dining table"", ""Fire extinguisher"", ""Clothing storage: closet"", ""Hangers"", ""Essentials"", ""Noise decibel monitors on property"", ""Cleaning products"", ""Exterior security cameras on property"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Lock on bedroom door"", ""Bathtub"", ""Drying rack for clothing"", ""Hot water"", ""Toaster"", ""Room-darkening shades"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""First aid kit"", ""Cooking basics"", ""Dedicated workspace"", ""TV with Amazon Prime Video, Netflix"", ""Portable fans"", ""Host greets you"", ""Laundromat nearby"", ""Washer"", ""Single level home"", ""Shower gel"", ""Long term stays allowed"", ""Bidet"", ""Microwave"", ""Central heating"", ""Hair dryer"", ""Kitchen"", ""Shared backyard \u2013 Fully fenced""]",$68.00,1,365,1,1,365,365,1.0,365.0,,t,18,48,78,258,2024-09-17,7,7,0,2024-04-07,2024-08-13,4.57,5.0,4.71,4.86,4.86,4.86,4.29,IT04139081204,f,17,2,15,0,1.28
4035,1078174574861963168,https://www.airbnb.com/rooms/1078174574861963168,20240917031409,2024-09-17,city scrape,Tata Homes Queen Room @114,"Hey guys! This room is private queen room with shared bathroom with other six rooms. You will share 2 full bathrooms and one beautiful kitchen with other guests. In this room there is study table and chair, wardrobe with shelves and big windows for fresh air. This room is in ground floor. And the house is in city centre in Via Santo Stefano which is famous street of bologna with lot of shopping’s and local food restaurants in walkable distance. <br /><br />Looking forward to host you!<br />Thank you❣️",,https://a0.muscache.com/pictures/1071ed19-4f4a-445d-9132-e68a1fa987c9.jpg,535208131,https://www.airbnb.com/users/show/535208131,Geethika,2023-09-02,"Bologna, Italy",,within an hour,100%,41%,f,https://a0.muscache.com/im/pictures/user/User-535208131/original/b508dac4-5a50-4d89-9dfc-4b0bdd4b7855.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-535208131/original/b508dac4-5a50-4d89-9dfc-4b0bdd4b7855.jpeg?aki_policy=profile_x_medium,,17,18,"['email', 'phone']",t,t,,Santo Stefano,,44.48977,11.35034,Private room in bed and breakfast,Private room,2,2.0,2 baths,1.0,1.0,"[""Bed linens"", ""Dining table"", ""Fire extinguisher"", ""Hangers"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Exterior security cameras on property"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Lock on bedroom door"", ""Bathtub"", ""Drying rack for clothing"", ""Hot water"", ""Toaster"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""First aid kit"", ""Cooking basics"", ""Dedicated workspace"", ""Single oven"", ""TV with Amazon Prime Video, Netflix"", ""Portable fans"", ""Host greets you"", ""Laundromat nearby"", ""Washer"", ""Single level home"", ""Shower gel"", ""Long term stays allowed"", ""Bidet"", ""Microwave"", ""Central heating"", ""Elevator"", ""Hair dryer"", ""Kitchen""]",$78.00,1,365,1,1,365,365,1.0,365.0,,t,17,47,77,257,2024-09-17,15,15,1,2024-02-10,2024-08-21,4.2,4.53,4.2,4.6,4.87,4.93,4.4,IT04139081204,f,17,2,15,0,2.04
4036,1078176044078211628,https://www.airbnb.com/rooms/1078176044078211628,20240917031409,2024-09-17,city scrape,Tata homes Single Room @226,"Hello beautiful people! Welcome to Tata Homes, you will get a private single room with shared bathroom and a kitchen. 2 full bathrooms in the house you will share these with another five rooms. Comfortable single bed with study table chair. Room is in first floor accessible by lift and stairs. And the house is in city centre in Via Santo Stefano which is famous street of bologna with lot of shopping’s and local food restaurants in walkable distance. <br /><br />Looking forward to host you!<br />Thank you❣️",,https://a0.muscache.com/pictures/99947a26-7a95-4b8d-82af-f4531a965f08.jpg,535208131,https://www.airbnb.com/users/show/535208131,Geethika,2023-09-02,"Bologna, Italy",,within an hour,100%,41%,f,https://a0.muscache.com/im/pictures/user/User-535208131/original/b508dac4-5a50-4d89-9dfc-4b0bdd4b7855.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-535208131/original/b508dac4-5a50-4d89-9dfc-4b0bdd4b7855.jpeg?aki_policy=profile_x_medium,,17,18,"['email', 'phone']",t,t,,Santo Stefano,,44.48775,11.35152,Private room in bed and breakfast,Private room,1,1.0,1 bath,1.0,1.0,"[""Bed linens"", ""Dining table"", ""Fire extinguisher"", ""Clothing storage: closet"", ""Hangers"", ""Paid washer \u2013 In unit"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Exterior security cameras on property"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Lock on bedroom door"", ""Bathtub"", ""Drying rack for clothing"", ""Hot water"", ""Shampoo"", ""Dishes and silverware"", ""Toaster"", ""Luggage dropoff allowed"", ""First aid kit"", ""Cooking basics"", ""Dedicated workspace"", ""Single oven"", ""Portable fans"", ""Garden view"", ""Laundromat nearby"", ""Single level home"", ""Shower gel"", ""Cleaning available during stay"", ""Long term stays allowed"", ""Bidet"", ""Microwave"", ""TV"", ""Central heating"", ""Elevator"", ""Hair dryer"", ""Kitchen""]",$71.00,1,365,1,1,365,365,1.0,365.0,,t,18,48,78,258,2024-09-17,8,8,2,2024-02-22,2024-08-25,4.63,4.75,4.88,4.13,4.75,4.75,4.5,IT04139081204,f,17,2,15,0,1.15
4037,1078917203444563515,https://www.airbnb.com/rooms/1078917203444563515,20240917031409,2024-09-17,city scrape,Solo traveler room.,"Room in apartment located in the Bologna Stadium area. Perfect for people who are interested in a soccer game or a concert. Very quiet area, near the monumental Certosa cemetery. In 40 minutes walking you can climb to the Sanctuary of Our Lady of San Luca. One of Bologna's main hospitals is a 15-minute walk away. The airport is an 18-minute taxi ride away.",,https://a0.muscache.com/pictures/miso/Hosting-1078917203444563515/original/dc2adfc2-c463-4dea-a913-6f675fd54ded.jpeg,559045114,https://www.airbnb.com/users/show/559045114,Francesco,2024-01-28,"Bologna, Italy",,within a few hours,100%,86%,f,https://a0.muscache.com/im/pictures/user/User-559045114/original/b4670457-07db-42c2-bb58-9a1cba0b5d86.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-559045114/original/b4670457-07db-42c2-bb58-9a1cba0b5d86.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Porto - Saragozza,,44.498,11.31479,Private room in rental unit,Private room,1,0.5,Half-bath,1.0,1.0,"[""Paid parking on premises"", ""Pets allowed"", ""Wifi"", ""Kitchen"", ""Lock on bedroom door"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Washer""]",$59.00,2,7,2,2,7,7,2.0,7.0,,t,16,46,76,351,2024-09-17,3,3,0,2024-03-22,2024-05-20,5.0,5.0,5.0,4.67,5.0,4.67,5.0,,f,1,0,1,0,0.5
4042,1079640618302109993,https://www.airbnb.com/rooms/1079640618302109993,20240917031409,2024-09-17,city scrape,"A Bologna Stile semplice, lineare e distintivo","Recently renovated and curated in every small detail, B&B Dimora Il Parco is a small jewel surrounded by the greenery of three parks, in a very sunny and strategic location, due to its proximity to numerous references to participate in conventions, fairs, sporting and gastronomic events that enrich the calendar of the Bologna metropolitan city. Enjoy the quietness within walking distance of Bologna's many attractions. Close to CUS, Savoia Regency,Unipol",,https://a0.muscache.com/pictures/miso/Hosting-1079640618302109993/original/ff46bce7-5a4a-4826-94e2-564540589d05.jpeg,559240693,https://www.airbnb.com/users/show/559240693,Claudia,2024-01-29,,,within an hour,100%,73%,f,https://a0.muscache.com/im/pictures/user/e7f57ffe-b773-48fe-b144-40bf6c1706fa.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e7f57ffe-b773-48fe-b144-40bf6c1706fa.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,,San Donato - San Vitale,,44.50152291912941,11.39037873809816,Private room in bed and breakfast,Private room,3,1.0,1 private bath,1.0,2.0,"[""First aid kit"", ""Pets allowed"", ""Fire extinguisher"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Free parking on premises"", ""Lock on bedroom door"", ""Washer""]",$163.00,1,365,1,1,365,365,1.0,365.0,,t,5,8,36,216,2024-09-17,1,1,0,2024-05-26,2024-05-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,3,0,3,0,0.26
